,id,code,statDate,pubDate,statDate.1,eps,adjusted_profit,operating_profit,value_change_profit,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual
1353,57297,603392.XSHG,2024-12-31,2025-04-12,2024-12-31,0.084,-186442703.9,-150218071.97,146343414.87,0.8511,-1.4937,0.7176,4.8586,66.1956,106.69,4.1791,4.8586,19.524,15.4583,-2.5861,-222.6085,216.8666,-175.4996,147.8026,15.8137,-236.3774,-59.2544,,-59.2544,,-93.3042,,-91.24799999999999,,-91.4854,
1354,57298,300234.XSHE,2024-12-31,2025-04-12,2024-12-31,0.0472,-10672694.07,17684411.93,31909971.98,2.0985,-0.9438,1.5271,4.7675,23.5554,96.0579,5.8391,4.7675,5.5116,10.7492,-0.8290000000000001,69.4084,125.2415,-44.9748,128.2694,34.3993,872.6051,-27.055,,-27.055,,-66.5672,,-70.8416,,-68.098,
1355,57299,600118.XSHG,2024-12-31,2025-04-12,2024-12-31,0.0236,4785866.28,41969685.91,16991713.53,0.4404,0.0755,-0.2287,-0.5931,11.7738,99.1861,-1.1635,-0.5931,0.841,7.6316,-0.0977,-69.8137,-28.2646,17.145,101.5604,-6.1431,-754.7519,-25.0636,,-25.0636,,-135.9321,,-118.0427,,-82.2808,
1356,57300,600829.XSHG,2024-12-31,2025-04-12,2024-12-31,0.3678,198714614.66,292965979.53,12034618.38,7.5728,7.0559,2.923,2.1225,8.6321,97.0844,2.8752,2.1225,4.1082,1.0185,0.2601,101.3521,4.1634,93.1741,100.6693,1.1488,39.4026,-3.2888,,-3.2888,,-27.6646,,-27.0236,,-27.002,
1357,57301,600826.XSHG,2024-12-31,2025-04-12,2024-12-31,0.4172,225745914.86,222472041.65,175417443.76,7.6133,5.6012,5.919,20.3741,32.585,86.4634,25.0403,20.3741,5.2058,12.9244,0.1628,53.9523,42.5409,73.5713,96.3041,18.5743,137.2154,15.5791,,15.5791,,13.0203,,6.2185,,11.4373,
1358,57302,002156.XSHE,2024-12-31,2025-04-12,2024-12-31,0.4465,621087213.82,893263156.34,16715012.9,4.7371,4.3421,2.1329,3.3143,14.8445,96.2596,4.3944,3.3143,0.3213,2.2243,1.8381,85.2951,1.5961,91.6614,93.0198,16.2351,434.0501,7.2405,,7.2405,,331.915,,266.4445,,299.9022,
1359,57303,601519.XSHG,2024-12-31,2025-04-12,2024-12-31,-0.1004,-200015341.01,-192006265.87,-8507536.65,-12.8699,-12.7896,-9.6439,-26.5284,59.996,124.9083,-25.6606,-26.5284,21.8343,41.4337,-7.7537,96.5144,4.2764,99.3761,103.9835,-20.8521,83.7156,-0.841,,-0.841,,16.2699,,-338.244,,-296.5125,
1360,57304,300067.XSHE,2024-12-31,2025-04-12,2024-12-31,-0.0041,-2482721.09,10334648.71,-9420715.33,-0.1944,-0.1017,-0.0106,-0.0369,16.5613,98.9383,0.6108,-0.0369,2.2917,8.4642,1.2638,175.187,-159.6945,52.3118,61.1047,-18.2656,-1720.4905,20.3214,,20.3214,,490.7396,,-102.92,,-158.2632,
1361,57305,600496.XSHG,2024-12-31,2025-04-12,2024-12-31,0.2542,441981799.88,799575128.9,-36550428.77,5.8634,5.0647,2.1525,2.8484,12.6611,95.6761,3.071,2.8484,1.0045,2.8133,0.4385,138.5441,-6.3332,86.3785,92.8999,4.171,96.4653,12.0299,,12.0299,,-4.107,,-7.8191,,-6.6948,
1362,57306,300342.XSHE,2024-12-31,2025-04-12,2024-12-31,0.2127,70570390.39,77819753.43,23030661.73,5.8429,4.5609,4.1739,8.7468,23.7442,92.5731,9.5254,8.7468,1.6693,6.2995,-0.0727,78.6173,23.2667,78.0582,102.1806,9.1179,122.76899999999999,0.6272,,0.6272,,142.1395,,172.1969,,175.803,
1363,57307,600926.XSHG,2024-12-31,2025-04-12,2024-12-31,2.8308,16761640000.0,19259238000.0,9859049000.0,13.7321,13.5535,0.8591,44.2471,,49.8211,50.1789,44.2471,,29.4054,,48.8929,51.2795,98.6991,,171.5078,341.7929,9.6118,,9.6118,,18.2493,,18.0708,,18.0708,
1364,57308,600604.XSHG,2024-12-31,2025-04-12,2024-12-31,0.0163,28236841.16,159970017.6,-2993101.02,0.4764,0.4406,0.4448,3.6942,27.3565,93.8033,5.7412,3.6942,0.2433,2.2858,11.4126,105.4741,-1.9735,92.486,49.6662,-11.9722,-193.2011,152.655,,152.655,,214.6211,,159.3073,,117.177,
1365,57309,300633.XSHE,2024-12-31,2025-04-12,2024-12-31,0.3291,110319389.71,120040057.66,4160418.6,4.5537,3.5279,3.5228,7.0709,63.7835,94.0393,6.0360000000000005,7.0709,28.4474,6.8103,-1.8565,99.8759,3.4616,77.4729,111.7943,15.2274,255.4633,-5.018,,-5.018,,-74.3993,,-68.6651,,-68.6651,
1366,57310,300634.XSHE,2024-12-31,2025-04-12,2024-12-31,0.51,218270542.03,236556129.07,-319559.56,8.5967,8.1533,6.4201,12.9424,39.1468,85.6821,12.94,12.9424,2.5414,3.7539999999999996,-1.3065,110.7499,-0.1496,94.8428,118.8798,2.0336,14.203,10.4091,,10.4091,,-37.9463,,-33.3976,,-29.1073,
1367,57311,600693.XSHG,2024-12-31,2025-04-12,2024-12-31,0.05,67248775.15,259862918.66,-47818467.5,1.2419,1.9205,0.9059,7.3216,58.0009,85.6883,11.495,7.3216,15.2977,7.0435,15.5355,120.8147,-22.2316,154.6402,101.3772,15.3262,107.0886,-3.7294,,-3.7294,,-36.4795,,-23.3249,,24.0882,
1368,57312,601086.XSHG,2024-12-31,2025-04-12,2024-12-31,0.0871,72438942.95,89244174.49,-12065511.25,3.597,4.4918,2.1001,7.6618,45.6427,88.2126,10.3217,7.6618,19.0651,11.5269,-0.4403,114.1402,-15.4314,124.8768,309.2191,33.6563,285.5276,-21.916999999999998,,-21.916999999999998,,-64.051,,-63.2297,,-63.2297,
1369,57313,601168.XSHG,2024-12-31,2025-04-12,2024-12-31,1.2302,2947135497.0,6569110111.0,39603090.0,18.1195,18.2159,9.8942,10.582,19.9046,86.8685,12.2388,10.582,0.065,2.0469999999999997,1.5308,109.624,0.6609,100.5318,114.6675,16.4845,125.53399999999999,17.0241,,17.0241,,20.3935,,25.0498,,5.1003,
1370,57314,600848.XSHG,2024-12-31,2025-04-12,2024-12-31,0.4347,995605697.37,2405330367.43,43978688.53,6.6837,6.0683,2.1292,16.0344,45.0914,78.3363,23.1519,16.0344,1.4031,4.9076,8.1813,93.009,1.7006,90.7923,76.6696,-41.0445,-189.46200000000002,57.1677,,57.1677,,23.3021,,23.5317,,3.0719,
1371,57315,688475.XSHG,2024-12-31,2025-04-12,2024-12-31,0.6399,483418313.42,471710479.69,1080952.0,9.3682,8.9869,6.0874,9.2601,42.0849,91.3319,9.9106,9.2601,15.772,3.2553,-1.0766,87.4539,0.2004,95.9301,111.1167,10.0771,116.2552,12.412,,12.412,,-5.7257,,-10.5177,,-10.5177,
1372,57316,300613.XSHE,2024-12-31,2025-04-12,2024-12-31,1.1127,221791017.8,174526382.09,5451984.01,9.7141,8.3621,6.1371,12.956,37.6677,90.2519,12.5237,12.956,1.5259,6.9324,-0.3793,77.8456,2.4318,86.0824,110.98700000000001,15.8384,162.4771,-1.7568,,-1.7568,,-9.2716,,-8.0862,,2.0427,
1373,57317,002103.XSHE,2024-12-31,2025-04-12,2024-12-31,0.2849,144133402.15,157192668.02,2550827.27,15.2356,14.429,6.9056,5.4823,15.943,94.3416,5.7012,5.4823,6.2584,2.9534,-0.18,97.962,1.5897,94.7056,104.6536,7.7949,137.7565,3.2573,,3.2573,,-6.6996,,-9.8988,,-10.0787,
1374,57318,000988.XSHE,2024-12-31,2025-04-12,2024-12-31,1.2141,897428904.58,868866014.27,100444578.47,12.6476,9.2979,6.276,10.2747,21.5459,92.5796,11.0022,10.2747,4.6107,2.2845,-0.7190000000000001,66.9863,7.7439,73.5146,82.2544,6.2505,84.2344,13.574000000000002,,13.574000000000002,,15.6027,,19.9143,,21.1691,
1375,57319,688579.XSHG,2024-12-31,2025-04-12,2024-12-31,0.1602,52831446.18,70709597.63,3433105.84,4.7156,3.888,3.7218,11.5533,52.0176,87.2506,10.8177,11.5533,6.654,12.4796,-0.5492,118.1476,5.7363,82.4513,91.1189,13.1199,102.9063,3.1419,,3.1419,,-21.996,,-21.0438,,-21.0438,
1376,57320,600399.XSHG,2024-12-31,2025-04-12,2024-12-31,0.0566,98350628.56,329494109.27,15947171.18,1.7495,1.5406,0.8752,1.3164,12.7088,96.1163,1.4821,1.3164,0.738,2.7028,0.3996,319.7658,15.4763,88.0621,87.1981,-4.4386,-114.2868,-1.0574,,-1.0574,,-68.4965,,-69.1771,,-69.1771,
1377,57321,600710.XSHG,2024-12-31,2025-04-12,2024-12-31,0.8788,1042022600.0,4383214317.68,89234692.1,15.8954,14.4235,6.0507,2.7795,6.8027,96.2592,3.4793,2.7795,1.5555,0.8725,0.1328,105.4891,2.1476,90.7406,105.5434,4.4094,117.8734,-4.7492,,-4.7492,,10.1945,,5.1083,,11.6915,
1378,57322,300142.XSHE,2024-12-31,2025-04-12,2024-12-31,0.0889,108396074.77,289667199.3,-93313168.15,1.5141,1.1545,1.1506,6.1812,79.6915,89.7334,3.4264,6.1812,34.6926,14.9409,-2.0211,156.9994,-50.5757,76.2491,123.2067,36.7374,357.8329,-31.4147,,-31.4147,,-84.2542,,-65.893,,-66.1031,
1379,57323,601136.XSHG,2024-12-31,2025-04-12,2024-12-31,0.3603,968898900.0,1143209932.55,1142495450.45,7.7016,7.5766,2.1878,40.7494,,52.7125,47.2875,40.7494,,51.001000000000005,,0.0628,100.3698,98.3766,,17.1134,36.1902,25.4853,,25.4853,,42.7748,,40.5147,,40.4896,
1380,57324,600126.XSHG,2024-12-31,2025-04-12,2024-12-31,-0.18600000000000003,-834310521.57,-837742739.28,8768117.79,-3.1723,-4.2136,-1.9527,-0.9849,0.2342,101.3159,-0.8126,-0.9849,0.0311,0.7848,-0.2885,163.2348,-1.7085,132.8267,119.3388,1.7744,-134.8456,14.0395,,14.0395,,-272.5944,,-440.7061,,-444.6832,
1381,57325,300228.XSHE,2024-12-31,2025-04-12,2024-12-31,0.3742,212535208.69,359762418.09,7269333.8,10.7087,10.3823,6.5786,8.2317,22.8808,89.1716,10.4465,8.2317,1.5616,6.2532,0.0439,109.1561,2.2056,96.9525,81.7965,11.7812,108.7987,9.3411,,9.3411,,45.5414,,50.1224,,49.0176,
1382,57326,600195.XSHG,2024-12-31,2025-04-12,2024-12-31,0.0694,62137902.01,15691053.88,64272979.5,1.2858,1.1271,0.6906,1.0209,16.3586,99.7392,1.5478,1.0209,7.3177,5.4202,0.2857,15.9785,65.4506,87.6608,96.5766,6.9728,2673.9159999999997,11.2993,,11.2993,,-76.8769,,-82.294,,-82.4131,
1383,57327,002990.XSHE,2024-12-31,2025-04-12,2024-12-31,0.6831,146322613.84,256675741.67,21760314.78,7.444,6.2277,4.9966,14.3112,42.6698,78.9976,14.0007,14.3112,5.4752,3.4459,-0.331,148.6204,12.5997,83.6602,93.9486,6.553999999999999,31.206,-22.3069,,-22.3069,,-19.8023,,-11.7686,,-11.7686,
1384,57328,002299.XSHE,2024-12-31,2025-04-12,2024-12-31,0.5825,690961646.8,750926558.06,119830947.42,6.9815,6.6605,3.2969,3.8497,11.1229,95.9596,4.3176,3.8497,3.3029,2.0894,0.8776,97.5094,15.5603,95.4014,103.5025,16.4053,406.0335,0.5346,,0.5346,,5.6641,,14.8944,,9.0315,
1385,57329,603125.XSHG,2024-12-31,2025-04-12,2024-12-31,0.7315,189879669.44,218576802.31,19636798.81,9.0753,8.4373,8.4149,18.9123,29.373,79.7601,21.9314,18.9123,1.3887,3.6363,-0.7971,92.3839,8.2997,92.9693,97.0632,19.6683,97.1759,5.9779,,5.9779,,-3.6659,,-3.9202,,-3.9202,
1386,57330,688419.XSHG,2024-12-31,2025-04-12,2024-12-31,0.7807,50682402.42,62977234.28,11000953.91,6.462999999999999,5.1169,5.4108,23.87,37.9389,76.5173,25.6802,23.87,4.3461,4.3580000000000005,-2.8345,87.6986,15.3193,79.1715,89.9688,26.6347,113.4224,35.4779,,35.4779,,23.0193,,22.1019,,22.1019,
1387,57331,000566.XSHE,2024-12-31,2025-04-12,2024-12-31,-1.1756,-1194655379.91,-407375236.72,-425741831.7,-117.8792,-92.3321,-23.6676,-161.0173,35.2285,141.1199,-156.4496,-161.0173,27.6963,23.0558,17.7378,26.0943,27.2708,78.3277,138.0082,-1.7717,4.3086,-32.9965,,-32.9965,,-1184.6592,,-1078.5379,,-1332.2665,
1388,57332,603927.XSHG,2024-12-31,2025-04-12,2024-12-31,0.4273,332072825.41,371989705.96,1776970.85,10.8296,10.1271,4.7786,5.5708,26.87,94.1644,5.3125,5.5708,5.0225,1.5324,-0.3433,102.8857,0.4915,93.5131,121.4618,19.5958,335.7983,2.8892,,2.8892,,-44.8505,,-45.7613,,-45.7613,
1389,57333,688063.XSHG,2024-12-31,2025-04-12,2024-12-31,0.1675,-28131383.22,71645151.08,58225788.33,0.4397,-0.3009,0.3221,1.9115,28.9362,96.4263,3.1852,1.9115,3.8726,5.431,-2.0909999999999997,121.0958,98.4142,-68.434,114.4315,35.1491,983.5522,-39.2384,,-39.2384,,-89.4124,,-92.5679,,-92.0279,
1390,57334,601599.XSHG,2024-12-31,2025-04-12,2024-12-31,0.1035,79910974.54,161352781.89,-472441.0,8.2599,5.4937,3.638,4.0251,15.0457,94.6931,4.3229,4.0251,3.3523,5.3328,-0.2866,120.6239,-0.3532,66.5111,113.9607,10.6745,201.1433,6.0952,,6.0952,,-14.879000000000001,,19.8751,,19.4593,
1391,57335,002060.XSHE,2024-12-31,2025-04-12,2024-12-31,0.3111,1196223627.05,1926679569.78,10390452.37,8.7251,8.9346,0.9282,1.868,10.6324,97.1797,2.3579,1.868,0.0066,2.9066,1.0515,124.2264,0.6699,102.4017,99.8076,5.2170000000000005,184.9805,-15.5181,,-15.5181,,-19.5616,,-20.7725,,-23.8434,
1392,57336,002487.XSHE,2024-12-31,2025-04-12,2024-12-31,0.743,432947141.24,585536704.78,11472749.76,6.6808,6.1038,4.3501,12.5375,29.828000000000003,84.5082,13.4322,12.5375,2.3689,5.9944,0.3849,113.5307,2.2245,91.3632,126.1227,28.6654,185.0355,-12.6109,,-12.6109,,6.477,,11.4587,,11.4587,
1393,57337,002521.XSHE,2024-12-31,2025-04-12,2024-12-31,0.2006,95110215.47,102523091.22,17557719.85,2.8989999999999996,2.4548,2.1621,3.362,10.245,96.9742,3.6292,3.362,0.5106,2.1762,0.6184,83.4747,14.2956,84.6765,83.1639,5.2429,173.2762,-7.443,,-7.443,,-58.4821,,-52.1054,,-52.5628,
1394,57338,689009.XSHG,2024-12-31,2025-04-12,2024-12-31,1.5118,1062242717.43,1282135746.51,5384412.9,18.6709,18.294,8.1823,7.645,28.2357,90.9682,9.3623,7.645,7.7526,5.8939,-0.7665,97.1722,0.4081,97.9814,119.8826,23.6244,261.5695,38.8739,,38.8739,,135.7007,,82.0312,,81.2937,
1395,57339,300935.XSHE,2024-12-31,2025-04-12,2024-12-31,-0.6393,-62495079.95,-57923025.26,11803259.01,-5.8811,-7.2379,-5.5339,-37.9465,93.3332,143.284,-45.733000000000004,-37.9465,61.8718,15.8778,-0.9152,94.5677,-19.2705,123.0695,113.2552,-24.228,55.9745,-17.6511,,-17.6511,,-21.0078,,-26.3528,,-26.3528,
1396,57340,002180.XSHE,2024-12-31,2025-04-12,2024-12-31,0.5265,352859887.76,1671213361.84,261129520.22,7.6753,3.615,2.1554,3.0853,32.2688,93.6732,5.0666,3.0853,8.6659,7.6068,2.6033,125.146,19.5542,47.0985,94.8191,10.3474,163.5489,9.777999999999999,,9.777999999999999,,114.6168,,109.1558,,112.1129,
1397,57341,002935.XSHE,2024-12-31,2025-04-12,2024-12-31,0.1505,60970272.56,75716548.89,0.0,4.0908,3.8852,2.3634,6.6569,23.8096,92.1486,7.0758,6.6569,3.6489999999999996,6.1984,-0.3854,110.8577,0.0,94.9733,97.3662,10.3148,131.3746,-13.0375,,-13.0375,,-26.2532,,-26.3678,,-26.3678,
1398,57342,600935.XSHG,2024-12-31,2025-04-12,2024-12-31,-0.1222,-445122099.19,-382069080.13,-1329375.75,-6.9857,-7.2523,-4.3728,-8.3834,6.112,107.4705,-8.8527,-8.3834,0.1824,5.6389,0.0152,85.3769,0.2971,103.8161,80.6918,5.1158,-68.4808,-8.068,,-8.068,,-10607.4028,,-1521.0595,,-1521.0595,
1399,57343,600674.XSHG,2024-12-31,2025-04-12,2024-12-31,0.9247,4465308038.31,65389820.8,4642720962.23,11.3788,11.2717,7.3845,287.7709,51.1772,95.936,292.1591,287.7709,1.1903,12.5645,28.3439,1.3907,98.7427,99.059,106.4859,54.6591,1344.9421,8.542,,8.542,,3.4654,,2.7239,,2.4451,
1400,57344,603689.XSHG,2024-12-31,2025-04-12,2024-12-31,0.6791,325820068.29,394890876.77,66423687.64,10.4913,10.2764,4.633,5.7716,11.7917,93.19,7.9239,5.7716,0.5173,2.9486,1.0252,85.6696,14.4103,97.9519,123.9778,10.4781,153.8629,-4.9998,,-4.9998,,1.5805,,-1.3947,,-3.2958,
1401,57345,600203.XSHG,2024-12-31,2025-04-12,2024-12-31,-0.648,-437097140.3,-239734503.08,4810748.59,-20.7863,-23.6454,-5.1094,-3.7288,5.247000000000001,102.2531,-3.9514,-3.7288,1.1682,2.7045,0.8541,62.7546,-1.2593,113.7548,116.0998,-3.4444,152.8775,-0.0083,,-0.0083,,-74.1082,,-42.7615,,-34.2028,
1402,57346,600986.XSHG,2024-12-31,2025-04-12,2024-12-31,0.1061,206858.33,180566790.33,192504400.13,3.1049,0.0041,1.8915,2.0505,8.6331,97.6558,1.653,2.0505,2.27,2.886,0.038,140.9558,150.2746,0.1311,128.0938,-0.2897,-12.3575,-28.7988,,-28.7988,,-31.9855,,-16.9272,,-17.9156,
1403,57347,002695.XSHE,2024-12-31,2025-04-12,2024-12-31,0.0724,40703198.84,26909862.21,3685283.35,1.4539,1.4674,1.1364,2.1703,32.7623,98.4528,2.5707,2.1703,16.797,10.3593,-0.6726,58.4579,8.0058,100.9256,109.0256,12.5979,814.2539999999999,-9.4378,,-9.4378,,-37.3605,,-43.0281,,-42.8637,
1404,57348,300919.XSHE,2024-12-31,2025-04-12,2024-12-31,1.5654,1281073328.05,1648346642.94,37320856.9,7.3404,6.4105,2.6439999999999997,4.4438,12.1222,95.902,5.0558,4.4438,0.2772,2.5292,2.1756,81.5113,1.8455,87.3314,100.9453,9.8028,239.2072,17.3595,,17.3595,,-14.5108,,-14.8632,,-24.6411,
1405,57349,603776.XSHG,2024-12-31,2025-04-12,2024-12-31,-0.2976,-146922773.75,-92959278.86,85664463.13,-2.1692,-4.666,-1.4694,-14.4046,8.7531,120.3045,-12.2091,-14.4046,1.9733,9.4731,8.5777,162.6324,-149.8701,215.101,129.1176,29.973000000000003,-147.6172,-16.0277,,-16.0277,,53.1746,,49.7978,,46.0973,
1406,57350,601996.XSHG,2024-12-31,2025-04-12,2024-12-31,-0.107,-125297407.23,-94537857.62,-6502815.96,-4.3851,-4.5792,-3.2071,-5.9416,2.133,104.6798,-5.8153,-5.9416,0.629,4.2668,0.0282,78.5166,5.4008,104.427,86.861,-8.631,184.4336,-13.6753,,-13.6753,,-317.4354,,-328.4798,,-329.49300000000005,
1407,57351,600657.XSHG,2024-12-31,2025-04-12,2024-12-31,-0.2749,-816833650.54,163931267.21,580250248.38,-3.2346,-3.3704,-1.0167,-10.0734,30.2543,97.9581,-8.295,-10.0734,3.8743,7.5997,16.8949,-25.511,-90.2988,104.1999,44.1237,-14.2116,-696.0024,-29.6991,,-29.6991,,-176.2519,,-234.4061,,-255.1164,
1408,57352,300552.XSHE,2024-12-31,2025-04-12,2024-12-31,-1.8116,-402413189.44,-362595963.5,22851330.21,-18.3098,-19.083,-12.4412,-41.4223,29.1734,138.9804,-41.5307,-41.4223,23.8382,10.7126,0.597,93.3054,-5.8802,104.2229,115.3834,-22.4814,57.6735,2.3344,,2.3344,,2.2658,,-0.3632,,-0.1498,
1409,57353,688003.XSHG,2024-12-31,2025-04-12,2024-12-31,0.6441,102918519.82,122823642.05,-14816435.32,6.4766,5.3457,3.6394,7.7415,41.1705,92.3652,6.5335,7.7415,10.3558,6.2469,0.3456,115.5067,-13.9338,82.5391,89.85700000000001,-0.511,-6.6924,-2.3836,,-2.3836,,-52.0076,,-42.1208,,-42.0509,
1410,57354,301500.XSHE,2024-12-31,2025-04-12,2024-12-31,0.3193,212610472.59,313542333.52,-103248256.02,2.8855,4.7783,1.4521,1.3391,6.2406,97.5055,1.5695,1.3391,0.0123,2.1043,1.0986,196.5878,-64.7356,165.5967,109.9942,4.4995,180.3722,45.0008,,45.0008,,5.0909,,-4.1109,,-28.6931,
1411,57355,002987.XSHE,2024-12-31,2025-04-12,2024-12-31,0.5032,304165695.73,324607985.4,1550658.02,11.64,11.3614,9.658999999999999,6.7216,22.3953,92.9984,6.6749,6.7216,1.8399,3.7042,-0.0682,105.5855,0.5044,97.6065,104.9772,5.6313,80.4276,9.2918,,9.2918,,-9.4515,,-10.3567,,-10.3567,
1412,57356,688232.XSHG,2024-12-31,2025-04-12,2024-12-31,0.619,113530799.31,169571180.87,87924381.9,3.6626,2.0357,3.0087,9.4678,61.202,92.0993,9.6155,9.4678,24.215999999999998,7.8266,-0.8863,81.4734,42.2448,55.57899999999999,108.5719,12.2859,155.5046,-12.0803,,-12.0803,,15.5838,,4.4352,,4.8818,
1413,57357,600008.XSHG,2024-12-31,2025-04-12,2024-12-31,0.4806,1560705704.92,3348145829.8,1730223150.12,11.7792,5.2107,3.7582,20.6707,34.7685,83.301,24.2007,20.6707,0.2824,7.9049,7.7034,68.5759,35.438,44.236999999999995,80.2239,20.3631,121.9421,-6.0103,,-6.0103,,81.0122,,98.2751,,119.1444,
1414,57358,001896.XSHE,2024-12-31,2025-04-12,2024-12-31,-0.0796,-163644089.47,-243230076.69,40011907.6,-3.8429,-5.1799,-0.3749,-0.9757,7.1194,102.001,-1.54,-0.9757,0.1413,1.7095,6.2665,1941.6499,-319.4059,134.7922,128.2104,19.492,-974.1175,1.4268,,1.4268,,72.8593,,80.2482,,78.0675,
1415,57359,600551.XSHG,2024-12-31,2025-04-12,2024-12-31,0.5892,311443157.71,333487880.93,148913182.33,6.9596,5.4251,4.503,4.8622,10.0816,95.9969,6.2122,4.8622,1.989,3.5384,-0.3008,64.3736,28.7449,77.9513,108.8289,8.5141,212.6881,-3.6099,,-3.6099,,11.199000000000002,,-26.506999999999998,,-28.0229,
1416,57360,300984.XSHE,2024-12-31,2025-04-12,2024-12-31,0.3093,25029721.39,32304857.24,-26376.24,3.2445,3.1072,1.9493,2.2797,13.2108,97.1822,2.8053,2.2797,0.6949,4.2811,1.2686,107.016,-0.0874,95.7677,86.3709,4.4452,157.755,15.9825,,15.9825,,-24.0487,,-30.6884,,-30.6884,
1417,57361,600725.XSHG,2024-12-31,2025-04-12,2024-12-31,-0.0509,-63324702.87,-20768708.99,180599.82,-19.0593,-19.2521,-14.4105,-8.2646,1.3330000000000002,102.738,-8.062000000000001,-8.2646,1.255,2.6210000000000004,0.0842,34.2414,-0.2978,101.0116,119.6722,4.9954,-182.4475,-15.5748,,-15.5748,,-904.4594,,-1317.6844,,-1317.6844,
1418,57362,600722.XSHG,2024-12-31,2025-04-12,2024-12-31,0.0774,44045699.9,86186643.13,17895168.4,4.4898,3.758,6.8587,20.1933,23.438000000000002,82.7402,21.5995,20.1933,0.0887,5.1443,-1.3181,79.5936,16.5262,83.7008,136.6975,17.5864,101.8918,-2.3464,,-2.3464,,44.8028,,44.1257,,56.7311,
1419,57363,601801.XSHG,2024-12-31,2025-04-12,2024-12-31,0.3601,757534619.08,997170514.3,26838160.87,6.0774,6.5304,3.7594,6.6724,22.1692,90.723,8.1087,6.6724,8.571,5.3142,-1.6732,115.3449,3.1044,107.4548,109.488,11.0983,119.6321,-4.4009,,-4.4009,,-1.5619999999999998,,-24.9331,,-24.6675,
1420,57364,002046.XSHE,2024-12-31,2025-04-12,2024-12-31,0.529,237380658.85,291666649.61,37878739.17,8.2918,7.0346,5.1078,10.9154,35.2672,89.0251,12.5508,10.9154,4.3572,10.0444,0.4219,87.5933,11.3757,84.8382,77.0231,9.5646,87.1497,-4.532,,-4.532,,11.6359,,7.3006,,8.1139,
1421,57365,001335.XSHE,2024-12-31,2025-04-14,2024-12-31,,104911900.0,104877352.67,26134403.48,18.2766,17.2789,6.7945,7.4015,14.3443,92.5964,9.2869,7.4015,3.8325,2.5879,-0.2605,79.7395,19.8703,94.5411,94.2293,6.6876,90.329,32.5484,,32.5484,,26.1674,,24.0106,,26.0135,
1422,57366,301077.XSHE,2024-12-31,2025-04-14,2024-12-31,1.2341,140382456.64,159569779.12,1033129.37,12.0575,11.43,8.0802,18.6887,32.4035,79.8624,21.2919,18.6887,3.0351,5.0684,-2.4397,94.624,0.6126,94.7958,103.6388,24.2368,120.3561,13.5908,,13.5908,,53.4559,,51.9325,,51.9325,
1423,57367,300983.XSHE,2024-12-31,2025-04-14,2024-12-31,-1.2748,-231203155.71,-5597336.06,31755212.37,-7.4252,-7.7932,-7.1072,-103.4694,23.7722,102.6158,-102.3554,-103.4694,2.184,26.4512,-10.9377,2.5540000000000003,-14.4896,104.9552,114.3792,20.6119,-787.9742,-43.6069,,-43.6069,,-5079.2532,,-5181.0052,,-2899.6271,
1424,57368,300862.XSHE,2024-12-31,2025-04-14,2024-12-31,0.0351,-14217308.57,20557266.2,-1759222.63,0.32299999999999995,-0.7081,0.2844,1.1935,25.0758,96.6268,0.8761,1.1935,7.7317,7.4729,-0.6771,170.5637,-14.5963,-219.222,110.5142,13.3845,396.7902,-5.2196,,-5.2196,,-88.9255,,-83.4543,,-84.5518,
1425,57371,603713.XSHG,2024-12-31,2025-04-15,2024-12-31,3.5171,532774383.53,761009667.1,16734140.48,13.5558,12.7785,5.2193,5.3985,11.4197,93.7201,6.2346,5.3985,1.0862,2.1374,1.0923,94.9723,2.0884,94.2658,107.9295,3.9749,63.2959,24.2572,,24.2572,,32.1971,,35.8945,,31.0382,
1426,57372,301613.XSHE,2024-12-31,2025-04-15,2024-12-31,2.0115,185145611.0,266534775.63,11191.61,17.4311,16.7308,7.4276,10.6413,23.274,86.0154,11.905,10.6413,0.5473,3.4342,1.7413,117.8021,0.0049,95.9829,51.6703,-24.0169,-171.7387,6.9509,,6.9509,,0.0238,,3.2815,,1.9863,
1427,57373,300622.XSHE,2024-12-31,2025-04-15,2024-12-31,0.5911,88475997.5,130832570.64,12824666.63,13.3769,11.4209,8.5315,8.4233,61.7119,89.1228,10.8139,8.4233,41.6393,7.936,0.6584,101.3295,9.9327,85.3781,101.9493,22.9058,210.5859,2.292,,2.292,,-21.9873,,-23.1017,,-19.0812,
1428,57374,001278.XSHE,2024-12-31,2025-04-15,2024-12-31,0.2466,22773472.04,71790309.74,712136.98,2.3452,1.7505,0.7523,1.1364,20.145,96.7128,1.9885,1.1364,1.1428,7.8204,0.5309,172.905,1.7152,74.6427,88.2279,-4.6107,-140.2615,5.4002,,5.4002,,-61.8182,,-76.0439,,-70.2177,
